id,title,category,date,type,longitude,latitude,geometry_count
EONET_11265,Hurricane John,Severe Storms,2024-09-27T12:00:00Z,Point,-102.9,18.0,20
EONET_11265,Hurricane John,Severe Storms,2024-09-27T18:00:00Z,Point,-103.2,18.3,20
EONET_10902,Tropical Storm Ileana,Severe Storms,2024-09-12T18:00:00Z,Point,-107.7,19.5,12
EONET_10902,Tropical Storm Ileana,Severe Storms,2024-09-13T00:00:00Z,Point,-108.3,20.6,12
EONET_10902,Tropical Storm Ileana,Severe Storms,2024-09-13T06:00:00Z,Point,-108.7,21.2,12
EONET_10902,Tropical Storm Ileana,Severe Storms,2024-09-13T12:00:00Z,Point,-109.1,21.9,12
EONET_10902,Tropical Storm Ileana,Severe Storms,2024-09-13T18:00:00Z,Point,-109.2,22.3,12
EONET_10902,Tropical Storm Ileana,Severe Storms,2024-09-14T00:00:00Z,Point,-109.3,23.1,12
EONET_10902,Tropical Storm Ileana,Severe Storms,2024-09-14T06:00:00Z,Point,-109.2,23.9,12
EONET_10902,Tropical Storm Ileana,Severe Storms,2024-09-14T12:00:00Z,Point,-109.1,24.7,12
EONET_10902,Tropical Storm Ileana,Severe Storms,2024-09-14T18:00:00Z,Point,-108.9,25.3,12
EONET_10902,Tropical Storm Ileana,Severe Storms,2024-09-15T00:00:00Z,Point,-109.0,25.4,12
EONET_10902,Tropical Storm Ileana,Severe Storms,2024-09-15T06:00:00Z,Point,-109.3,25.4,12
EONET_10902,Tropical Storm Ileana,Severe Storms,2024-09-15T12:00:00Z,Point,-109.5,25.5,12
EONET_10885,Tropical Storm Francine,Severe Storms,2024-09-09T15:00:00Z,Point,-94.9,23.0,16
EONET_10885,Tropical Storm Francine,Severe Storms,2024-09-09T21:00:00Z,Point,-96.0,24.0,16
EONET_10885,Tropical Storm Francine,Severe Storms,2024-09-10T03:00:00Z,Point,-96.2,24.3,16
EONET_10885,Tropical Storm Francine,Severe Storms,2024-09-10T09:00:00Z,Point,-96.2,24.4,16
EONET_10885,Tropical Storm Francine,Severe Storms,2024-09-10T15:00:00Z,Point,-95.6,24.9,16
EONET_10885,Tropical Storm Francine,Severe Storms,2024-09-10T21:00:00Z,Point,-95.0,25.7,16
EONET_10885,Tropical Storm Francine,Severe Storms,2024-09-11T03:00:00Z,Point,-94.3,26.4,16
EONET_10885,Tropical Storm Francine,Severe Storms,2024-09-11T09:00:00Z,Point,-93.8,27.0,16
EONET_10885,Tropical Storm Francine,Severe Storms,2024-09-11T15:00:00Z,Point,-92.7,28.0,16
EONET_10885,Tropical Storm Francine,Severe Storms,2024-09-11T21:00:00Z,Point,-91.5,29.2,16
EONET_10885,Tropical Storm Francine,Severe Storms,2024-09-12T03:00:00Z,Point,-90.6,30.2,16
EONET_10885,Tropical Storm Francine,Severe Storms,2024-09-12T09:00:00Z,Point,90.1,30.9,16
EONET_10885,Tropical Storm Francine,Severe Storms,2024-09-12T15:00:00Z,Point,-90.1,32.5,16
EONET_10885,Tropical Storm Francine,Severe Storms,2024-09-12T21:00:00Z,Point,-89.8,33.8,16
EONET_10885,Tropical Storm Francine,Severe Storms,2024-09-13T03:00:00Z,Point,-90.9,35.2,16
EONET_10885,Tropical Storm Francine,Severe Storms,2024-09-13T09:00:00Z,Point,-91.5,35.5,16
EONET_10538,Tropical Storm Hector,Severe Storms,2024-08-25T18:00:00Z,Point,-122.0,15.9,15
EONET_10538,Tropical Storm Hector,Severe Storms,2024-08-26T00:00:00Z,Point,-122.7,16.1,15
EONET_10538,Tropical Storm Hector,Severe Storms,2024-08-26T06:00:00Z,Point,-123.5,16.1,15
EONET_10538,Tropical Storm Hector,Severe Storms,2024-08-26T12:00:00Z,Point,-124.5,16.1,15
EONET_10538,Tropical Storm Hector,Severe Storms,2024-08-26T18:00:00Z,Point,-125.4,16.4,15
EONET_10538,Tropical Storm Hector,Severe Storms,2024-08-27T00:00:00Z,Point,-126.2,16.7,15
EONET_10538,Tropical Storm Hector,Severe Storms,2024-08-27T06:00:00Z,Point,-127.0,17.0,15
EONET_10538,Tropical Storm Hector,Severe Storms,2024-08-27T12:00:00Z,Point,-128.2,17.5,15
EONET_10538,Tropical Storm Hector,Severe Storms,2024-08-27T18:00:00Z,Point,-129.3,17.7,15
EONET_10538,Tropical Storm Hector,Severe Storms,2024-08-28T00:00:00Z,Point,-130.5,18.1,15
EONET_10538,Tropical Storm Hector,Severe Storms,2024-08-28T06:00:00Z,Point,-131.6,18.3,15
EONET_10538,Tropical Storm Hector,Severe Storms,2024-08-28T12:00:00Z,Point,-132.4,18.3,15
EONET_10538,Tropical Storm Hector,Severe Storms,2024-08-28T18:00:00Z,Point,-133.0,17.6,15
EONET_10538,Tropical Storm Hector,Severe Storms,2024-08-29T00:00:00Z,Point,-133.7,17.2,15
EONET_10538,Tropical Storm Hector,Severe Storms,2024-08-29T06:00:00Z,Point,-134.8,16.9,15
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-22T18:00:00Z,Point,-141.3,15.6,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-23T00:00:00Z,Point,-142.9,15.8,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-23T06:00:00Z,Point,-144.1,15.9,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-23T12:00:00Z,Point,-145.5,16.2,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-23T18:00:00Z,Point,-147.0,16.6,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-24T00:00:00Z,Point,-148.6,16.8,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-24T06:00:00Z,Point,-149.9,17.2,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-24T12:00:00Z,Point,-151.3,17.4,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-24T18:00:00Z,Point,-152.6,17.6,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-25T00:00:00Z,Point,-153.8,17.9,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-25T06:00:00Z,Point,-154.8,18.1,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-25T12:00:00Z,Point,-155.7,18.1,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-25T18:00:00Z,Point,-156.8,18.6,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-26T00:00:00Z,Point,-157.9,18.9,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-26T06:00:00Z,Point,-159.1,19.2,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-26T12:00:00Z,Point,-160.4,19.3,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-26T18:00:00Z,Point,-161.1,19.1,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-27T00:00:00Z,Point,-162.3,19.4,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-27T06:00:00Z,Point,-163.6,19.7,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-27T12:00:00Z,Point,-164.9,19.8,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-27T18:00:00Z,Point,-165.7,20.0,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-28T00:00:00Z,Point,-166.5,20.2,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-28T06:00:00Z,Point,-167.3,20.3,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-28T12:00:00Z,Point,-168.2,20.4,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-28T18:00:00Z,Point,-168.7,20.6,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-29T00:00:00Z,Point,-169.7,20.7,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-29T06:00:00Z,Point,-170.7,20.7,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-29T12:00:00Z,Point,-171.6,20.9,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-29T18:00:00Z,Point,-172.1,21.3,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-30T00:00:00Z,Point,-173.0,21.4,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-30T06:00:00Z,Point,-173.7,21.5,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-30T12:00:00Z,Point,-174.4,21.7,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-30T18:00:00Z,Point,-175.3,21.8,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-31T00:00:00Z,Point,-175.9,21.9,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-31T06:00:00Z,Point,-175.7,22.2,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-31T12:00:00Z,Point,-175.8,22.3,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-08-31T18:00:00Z,Point,-176.2,22.4,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-09-01T00:00:00Z,Point,-176.5,23.4,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-09-01T06:00:00Z,Point,-176.5,23.9,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-09-01T12:00:00Z,Point,-176.8,24.8,41
EONET_10419,Tropical Storm Hone,Severe Storms,2024-09-01T18:00:00Z,Point,-179.8,26.1,41
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-18T18:00:00Z,Point,-111.8,14.6,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-19T00:00:00Z,Point,-113.0,14.7,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-19T06:00:00Z,Point,-114.1,14.9,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-19T12:00:00Z,Point,-115.5,15.0,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-19T18:00:00Z,Point,-116.5,15.0,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-20T00:00:00Z,Point,-116.9,15.2,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-20T06:00:00Z,Point,-117.8,15.6,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-20T12:00:00Z,Point,-119.2,15.9,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-20T18:00:00Z,Point,-120.2,16.0,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-21T00:00:00Z,Point,-121.1,16.0,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-21T06:00:00Z,Point,-122.0,15.9,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-21T12:00:00Z,Point,-122.5,15.9,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-21T18:00:00Z,Point,-122.9,16.2,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-22T00:00:00Z,Point,-123.5,16.4,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-22T06:00:00Z,Point,-123.9,16.5,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-22T12:00:00Z,Point,-124.2,16.7,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-22T18:00:00Z,Point,-124.7,16.9,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-23T00:00:00Z,Point,-125.2,17.2,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-23T06:00:00Z,Point,-125.8,17.3,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-23T12:00:00Z,Point,-126.4,17.3,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-23T18:00:00Z,Point,-127.2,17.2,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-24T00:00:00Z,Point,-128.0,17.4,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-24T06:00:00Z,Point,-128.9,17.5,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-24T12:00:00Z,Point,-129.6,17.5,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-24T18:00:00Z,Point,-130.5,17.6,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-25T00:00:00Z,Point,-131.4,17.7,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-25T06:00:00Z,Point,-132.1,17.9,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-25T12:00:00Z,Point,-133.1,17.9,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-25T18:00:00Z,Point,-133.9,17.9,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-26T00:00:00Z,Point,-134.7,18.0,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-26T06:00:00Z,Point,-135.5,18.1,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-26T12:00:00Z,Point,-136.1,18.1,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-26T18:00:00Z,Point,-136.9,18.3,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-27T00:00:00Z,Point,-137.8,18.4,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-27T06:00:00Z,Point,-138.7,18.4,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-27T12:00:00Z,Point,-140.1,18.4,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-27T18:00:00Z,Point,-141.5,18.4,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-28T00:00:00Z,Point,-142.7,18.4,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-28T06:00:00Z,Point,-143.9,18.4,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-28T12:00:00Z,Point,-145.1,18.7,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-28T18:00:00Z,Point,-146.4,18.9,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-29T00:00:00Z,Point,-147.6,19.3,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-29T06:00:00Z,Point,-148.9,19.4,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-29T12:00:00Z,Point,-150.1,19.6,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-29T18:00:00Z,Point,-151.1,20.1,46
EONET_10215,Hurricane Gilma,Severe Storms,2024-08-30T00:00:00Z,Point,-152.2,20.4,46
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-12T21:00:00Z,Point,-57.5,16.0,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-13T03:00:00Z,Point,-59.6,16.0,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-13T09:00:00Z,Point,-61.3,16.2,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-13T15:00:00Z,Point,-62.6,16.9,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-13T21:00:00Z,Point,-64.1,18.0,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-14T03:00:00Z,Point,-65.3,18.8,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-14T09:00:00Z,Point,-66.6,19.5,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-14T15:00:00Z,Point,-67.6,20.5,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-14T21:00:00Z,Point,-68.3,21.7,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-15T03:00:00Z,Point,-68.9,23.0,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-15T09:00:00Z,Point,-69.1,23.9,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-15T15:00:00Z,Point,-69.2,25.0,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-15T21:00:00Z,Point,-68.9,26.1,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-16T03:00:00Z,Point,-68.1,27.1,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-16T09:00:00Z,Point,-67.0,28.1,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-16T15:00:00Z,Point,-66.4,29.5,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-16T21:00:00Z,Point,-65.6,30.6,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-17T03:00:00Z,Point,-65.2,31.4,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-17T09:00:00Z,Point,-64.8,32.3,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-17T15:00:00Z,Point,-64.4,32.9,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-17T21:00:00Z,Point,-64.0,33.3,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-18T03:00:00Z,Point,-63.3,33.9,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-18T09:00:00Z,Point,-63.0,34.6,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-18T15:00:00Z,Point,-62.5,36.1,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-18T21:00:00Z,Point,-62.3,37.1,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-19T03:00:00Z,Point,-61.4,38.5,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-19T09:00:00Z,Point,-60.5,40.2,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-19T15:00:00Z,Point,-58.5,41.8,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-19T21:00:00Z,Point,-56.1,43.8,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-20T03:00:00Z,Point,-53.1,45.7,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-20T09:00:00Z,Point,-50.0,47.3,32
EONET_9961,Hurricane Ernesto,Severe Storms,2024-08-20T15:00:00Z,Point,-44.7,49.0,32
EONET_9442,Tropical Storm Fabio,Severe Storms,2024-08-05T06:00:00Z,Point,-105.7,14.0,11
EONET_9442,Tropical Storm Fabio,Severe Storms,2024-08-05T12:00:00Z,Point,-106.2,14.3,11
EONET_9442,Tropical Storm Fabio,Severe Storms,2024-08-05T18:00:00Z,Point,-107.2,15.2,11
EONET_9442,Tropical Storm Fabio,Severe Storms,2024-08-06T00:00:00Z,Point,-108.5,15.8,11
EONET_9442,Tropical Storm Fabio,Severe Storms,2024-08-06T06:00:00Z,Point,-110.0,16.5,11
EONET_9442,Tropical Storm Fabio,Severe Storms,2024-08-06T12:00:00Z,Point,-111.2,17.3,11
EONET_9442,Tropical Storm Fabio,Severe Storms,2024-08-06T18:00:00Z,Point,-113.1,18.8,11
EONET_9442,Tropical Storm Fabio,Severe Storms,2024-08-07T00:00:00Z,Point,-114.6,19.8,11
EONET_9442,Tropical Storm Fabio,Severe Storms,2024-08-07T06:00:00Z,Point,-117.0,20.5,11
EONET_9442,Tropical Storm Fabio,Severe Storms,2024-08-07T12:00:00Z,Point,-118.8,20.3,11
EONET_9442,Tropical Storm Fabio,Severe Storms,2024-08-07T18:00:00Z,Point,-119.8,19.3,11
EONET_9417,Tropical Cyclone Emilia,Severe Storms,2024-08-05T00:00:00Z,Point,-113.1,15.2,17
EONET_9417,Tropical Cyclone Emilia,Severe Storms,2024-08-05T06:00:00Z,Point,-114.0,15.0,17
EONET_9417,Tropical Cyclone Emilia,Severe Storms,2024-08-05T12:00:00Z,Point,-114.1,14.7,17
EONET_9417,Tropical Cyclone Emilia,Severe Storms,2024-08-05T18:00:00Z,Point,-114.0,13.8,17
EONET_9417,Tropical Cyclone Emilia,Severe Storms,2024-08-06T00:00:00Z,Point,-114.2,13.7,17
EONET_9417,Tropical Cyclone Emilia,Severe Storms,2024-08-06T06:00:00Z,Point,-114.6,13.6,17
EONET_9417,Tropical Cyclone Emilia,Severe Storms,2024-08-06T12:00:00Z,Point,-115.0,13.7,17
EONET_9417,Tropical Cyclone Emilia,Severe Storms,2024-08-06T18:00:00Z,Point,-115.1,14.0,17
EONET_9417,Tropical Cyclone Emilia,Severe Storms,2024-08-07T00:00:00Z,Point,-115.2,15.1,17
EONET_9417,Tropical Cyclone Emilia,Severe Storms,2024-08-07T06:00:00Z,Point,-116.0,16.5,17
EONET_9417,Tropical Cyclone Emilia,Severe Storms,2024-08-07T12:00:00Z,Point,-116.4,17.0,17
EONET_9417,Tropical Cyclone Emilia,Severe Storms,2024-08-07T18:00:00Z,Point,-117.0,18.6,17
EONET_9417,Tropical Cyclone Emilia,Severe Storms,2024-08-08T00:00:00Z,Point,-119.1,20.2,17
EONET_9417,Tropical Cyclone Emilia,Severe Storms,2024-08-08T06:00:00Z,Point,-121.0,20.9,17
EONET_9417,Tropical Cyclone Emilia,Severe Storms,2024-08-08T12:00:00Z,Point,-122.7,21.1,17
EONET_9417,Tropical Cyclone Emilia,Severe Storms,2024-08-08T18:00:00Z,Point,-123.4,21.5,17
EONET_9417,Tropical Cyclone Emilia,Severe Storms,2024-08-09T00:00:00Z,Point,-124.8,22.1,17
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-03T21:00:00Z,Point,-83.2,23.9,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-04T03:00:00Z,Point,-83.6,24.4,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-04T09:00:00Z,Point,-84.0,25.5,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-04T15:00:00Z,Point,-84.3,27.0,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-04T21:00:00Z,Point,-84.4,27.7,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-05T03:00:00Z,Point,-84.0,28.6,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-05T09:00:00Z,Point,-83.7,29.5,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-05T15:00:00Z,Point,-83.2,30.2,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-05T21:00:00Z,Point,-82.9,30.5,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-06T03:00:00Z,Point,-82.1,31.1,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-06T09:00:00Z,Point,-81.6,31.6,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-06T15:00:00Z,Point,-81.0,31.9,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-06T21:00:00Z,Point,-80.8,32.1,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-07T03:00:00Z,Point,-80.2,31.8,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-07T09:00:00Z,Point,-79.5,31.9,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-07T15:00:00Z,Point,-79.2,32.3,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-07T21:00:00Z,Point,-79.1,32.5,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-08T03:00:00Z,Point,-79.5,32.9,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-08T09:00:00Z,Point,-79.7,33.2,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-08T15:00:00Z,Point,-79.9,34.5,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-08T21:00:00Z,Point,-80.2,35.1,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-09T03:00:00Z,Point,-80.2,36.2,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-09T15:00:00Z,Point,-77.7,41.7,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-09T21:00:00Z,Point,-74.9,44.0,25
EONET_9415,Tropical Storm Debby,Severe Storms,2024-08-10T03:00:00Z,Point,-71.1,46.3,25
EONET_9416,Tropical Storm Daniel,Severe Storms,2024-08-03T12:00:00Z,Point,-129.9,12.4,11
EONET_9416,Tropical Storm Daniel,Severe Storms,2024-08-03T18:00:00Z,Point,-130.4,12.3,11
EONET_9416,Tropical Storm Daniel,Severe Storms,2024-08-04T00:00:00Z,Point,-130.6,12.3,11
EONET_9416,Tropical Storm Daniel,Severe Storms,2024-08-04T06:00:00Z,Point,-130.6,12.4,11
EONET_9416,Tropical Storm Daniel,Severe Storms,2024-08-04T12:00:00Z,Point,-130.6,12.9,11
EONET_9416,Tropical Storm Daniel,Severe Storms,2024-08-04T18:00:00Z,Point,-130.5,13.4,11
EONET_9416,Tropical Storm Daniel,Severe Storms,2024-08-05T00:00:00Z,Point,-130.1,14.0,11
EONET_9416,Tropical Storm Daniel,Severe Storms,2024-08-05T06:00:00Z,Point,-129.2,14.5,11
EONET_9416,Tropical Storm Daniel,Severe Storms,2024-08-05T12:00:00Z,Point,-128.1,15.2,11
EONET_9416,Tropical Storm Daniel,Severe Storms,2024-08-05T18:00:00Z,Point,-127.2,15.8,11
EONET_9416,Tropical Storm Daniel,Severe Storms,2024-08-06T00:00:00Z,Point,-126.2,16.4,11
EONET_9146,Hurricane Carlotta,Severe Storms,2024-07-31T18:00:00Z,Point,-107.7,15.9,22
EONET_9146,Hurricane Carlotta,Severe Storms,2024-08-01T00:00:00Z,Point,-108.4,16.4,22
EONET_9146,Hurricane Carlotta,Severe Storms,2024-08-01T06:00:00Z,Point,-109.4,16.8,22
EONET_9146,Hurricane Carlotta,Severe Storms,2024-08-01T12:00:00Z,Point,-110.5,17.2,22
EONET_9146,Hurricane Carlotta,Severe Storms,2024-08-01T18:00:00Z,Point,-111.4,17.3,22
EONET_9146,Hurricane Carlotta,Severe Storms,2024-08-02T00:00:00Z,Point,-112.3,17.8,22
EONET_9146,Hurricane Carlotta,Severe Storms,2024-08-02T06:00:00Z,Point,-113.3,18.0,22
EONET_9146,Hurricane Carlotta,Severe Storms,2024-08-02T12:00:00Z,Point,-114.6,18.5,22
EONET_9146,Hurricane Carlotta,Severe Storms,2024-08-02T18:00:00Z,Point,-115.8,18.6,22
EONET_9146,Hurricane Carlotta,Severe Storms,2024-08-03T00:00:00Z,Point,-117.3,18.7,22
EONET_9146,Hurricane Carlotta,Severe Storms,2024-08-03T06:00:00Z,Point,-118.4,18.8,22
EONET_9146,Hurricane Carlotta,Severe Storms,2024-08-03T12:00:00Z,Point,-119.5,18.9,22
EONET_9146,Hurricane Carlotta,Severe Storms,2024-08-03T18:00:00Z,Point,-120.4,18.9,22
EONET_9146,Hurricane Carlotta,Severe Storms,2024-08-04T00:00:00Z,Point,-121.4,19.3,22
EONET_9146,Hurricane Carlotta,Severe Storms,2024-08-04T06:00:00Z,Point,-122.4,19.7,22
EONET_9146,Hurricane Carlotta,Severe Storms,2024-08-04T12:00:00Z,Point,-123.5,19.8,22
EONET_9146,Hurricane Carlotta,Severe Storms,2024-08-04T18:00:00Z,Point,-124.6,19.8,22
EONET_9146,Hurricane Carlotta,Severe Storms,2024-08-05T00:00:00Z,Point,-125.3,20.0,22
EONET_9146,Hurricane Carlotta,Severe Storms,2024-08-05T06:00:00Z,Point,-126.1,20.1,22
EONET_9146,Hurricane Carlotta,Severe Storms,2024-08-05T12:00:00Z,Point,-126.8,20.3,22
EONET_9146,Hurricane Carlotta,Severe Storms,2024-08-05T18:00:00Z,Point,-127.4,20.5,22
EONET_9146,Hurricane Carlotta,Severe Storms,2024-08-06T00:00:00Z,Point,-128.1,20.6,22
EONET_9013,Tropical Cyclone Bud,Severe Storms,2024-07-25T00:00:00Z,Point,-112.8,17.4,8
EONET_9013,Tropical Cyclone Bud,Severe Storms,2024-07-25T06:00:00Z,Point,-113.9,17.8,8
